Date,Price
2021-03-23,302
2021-03-22,300
2021-03-19,300
2021-03-18,300
2021-03-17,300
2021-03-15,300
2021-03-12,300
2021-03-11,300
2021-03-10,300
2021-03-08,302
2021-03-05,300
2021-03-04,300
2021-03-03,300
2021-03-02,300
2021-03-01,300
2021-02-26,300
2021-02-25,300
2021-02-24,300
2021-02-23,300
2021-02-22,300
2021-02-18,300
2021-02-17,300
2021-02-16,300
2021-02-15,300
2021-02-11,304
2021-02-10,300
2021-02-09,294
2021-02-05,300
2021-02-04,300
2021-02-03,300
2021-02-01,300
2021-01-29,290
2021-01-28,290
2021-01-27,290
2021-01-26,290
2021-01-25,290
2021-01-22,282
2021-01-20,282
2021-01-19,282
2021-01-15,282
2021-01-14,288
2021-01-13,282
2021-01-12,282
2021-01-11,282
2021-01-08,282
2021-01-07,280
2021-01-05,280
2021-01-04,280
2020-12-30,276
2020-12-29,272
2020-12-28,264
2020-12-22,260
2020-12-21,268
2020-12-17,272
2020-12-16,274
2020-12-15,274
2020-12-14,274
2020-12-10,270
2020-12-07,290
2020-12-04,270
2020-12-02,276
2020-12-01,264
2020-11-23,262
2020-11-20,260
2020-11-12,258
2020-11-11,256
2020-11-09,254
2020-11-06,254
2020-11-04,252
2020-10-30,252
2020-10-29,254
2020-10-27,254
2020-10-26,252
2020-10-22,252
2020-10-19,252
2020-10-16,252
2020-10-15,244
2020-10-14,252
2020-10-12,244
2020-10-06,252
2020-10-02,244
2020-09-30,242
2020-09-28,242
2020-09-17,240
2020-09-16,240
2020-09-10,240
2020-09-09,250
2020-09-08,240
2020-09-04,242
2020-09-02,242
2020-09-01,242
2020-08-27,240
2020-08-24,250
2020-08-21,238
2020-08-20,240
2020-08-19,236
2020-08-18,238
2020-08-17,226
2020-08-14,226
2020-08-12,226
2020-08-10,230
2020-08-04,230
2020-08-03,230
2020-07-29,220
2020-07-28,220
2020-07-22,238
2020-07-15,230
2020-07-14,230
2020-07-13,234
2020-07-10,230
2020-07-06,224
2020-06-29,242
2020-06-19,246
2020-06-17,246
2020-06-16,246
2020-06-15,246
2020-06-12,256
2020-06-10,256
2020-06-02,262
2020-06-01,254
2020-05-28,242
2020-05-27,238
2020-05-26,250
2020-05-20,240
2020-05-19,240
2020-05-15,230
2020-05-14,230
2020-05-08,216
2020-05-07,222
2020-04-23,250
2020-04-21,230
2020-04-20,222
2020-04-14,222
2020-04-09,222
2020-04-08,244
2020-04-07,240
2020-04-03,230
2020-04-02,230
2020-04-01,222
2020-03-31,236
2020-03-30,220
2020-03-27,216
2020-03-26,216
2020-03-25,210
2020-03-24,199
2020-03-23,199
2020-03-20,190
2020-03-19,181
2020-03-18,198
2020-03-17,199
2020-03-16,204
2020-03-13,248
2020-03-12,246
2020-03-11,256
2020-03-10,268
2020-03-09,272
2020-03-04,292
2020-03-02,290
2020-02-28,288
2020-02-27,290
2020-02-26,298
2020-02-25,300
2020-02-24,300
2020-02-21,306
2020-02-20,306
2020-02-18,312
2020-02-17,302
2020-02-14,304
2020-02-13,306
2020-02-12,302
2020-02-10,302
2020-02-07,306
2020-02-05,300
2020-02-04,300
2020-02-03,302
2020-01-31,310
2020-01-30,310
2020-01-29,300
2020-01-27,300
2020-01-24,302
2020-01-23,316
2020-01-22,310
2020-01-21,310
2020-01-20,310
2020-01-17,302
2020-01-16,300
2020-01-15,300
2020-01-14,302
2020-01-13,300
2020-01-10,302
2020-01-09,304
2020-01-07,296
2020-01-03,302
2019-12-30,296
2019-12-27,296
2019-12-23,300
2019-12-20,300
2019-12-19,300
2019-12-18,304
2019-12-16,302
2019-12-13,300
2019-12-12,290
2019-12-11,300
2019-12-09,300
2019-12-05,300
2019-12-04,302
2019-12-03,302
2019-12-02,302
2019-11-29,302
2019-11-28,302
2019-11-27,304
2019-11-26,304
2019-11-25,304
2019-11-21,304
2019-11-19,310
2019-11-18,302
2019-11-15,304
2019-11-14,302
2019-11-13,302
2019-11-12,312
2019-11-11,306
2019-11-08,302
2019-11-07,304
2019-11-06,304
2019-11-05,308
2019-11-04,314
2019-10-31,314
2019-10-29,314
2019-10-28,320
2019-10-25,326
2019-10-24,326
2019-10-23,320
2019-10-22,314
2019-10-21,320
2019-10-18,310
2019-10-17,318
2019-10-16,318
2019-10-15,308
2019-10-14,308
2019-10-11,308
2019-10-10,308
2019-10-09,304
2019-10-04,308
2019-10-03,302
2019-10-02,308
2019-10-01,304
2019-09-30,300
2019-09-27,302
2019-09-26,300
2019-09-24,300
2019-09-20,300
2019-09-19,302
2019-09-18,302
2019-09-17,302
2019-09-16,302
2019-09-13,302
2019-09-12,304
2019-09-11,302
2019-09-10,306
2019-09-09,300
2019-09-06,300
2019-09-04,302
2019-09-03,302
2019-09-02,302
2019-08-30,302
2019-08-29,302
2019-08-28,302
2019-08-26,302
2019-08-23,302
2019-08-22,302
2019-08-20,302
2019-08-19,302
2019-08-16,300
2019-08-14,302
2019-08-13,304
2019-08-12,302
2019-08-09,300
2019-08-08,302
2019-08-06,302
2019-08-01,304
2019-07-31,302
2019-07-30,302
2019-07-29,302
2019-07-26,302
2019-07-24,304
2019-07-23,300
2019-07-22,302
2019-07-18,302
2019-07-17,302
2019-07-15,304
2019-07-12,302
2019-07-11,302
2019-07-10,300
2019-07-09,300
2019-07-08,302
2019-07-05,302
2019-07-04,300
2019-07-03,300
2019-07-02,304
2019-06-28,304
2019-06-27,302
2019-06-26,304
2019-06-24,304
2019-06-19,304
2019-06-18,304
2019-06-17,306
2019-06-13,306
2019-06-12,308
2019-06-11,308
2019-06-10,306
2019-06-07,306
2019-06-06,304
2019-06-05,306
2019-06-03,306
2019-05-31,306
2019-05-30,306
2019-05-28,304
2019-05-27,304
2019-05-24,304
2019-05-23,304
2019-05-21,304
2019-05-16,314
2019-05-15,304
2019-05-14,300
2019-05-10,300
2019-05-08,300
2019-05-07,300
2019-05-03,302
2019-05-02,314
2019-04-30,304
2019-04-29,300
2019-04-26,300
2019-04-25,300
2019-04-24,300
2019-04-23,302
2019-04-18,320
2019-04-17,300
2019-04-16,300
2019-04-15,300
2019-04-12,300
2019-04-11,300
2019-04-10,300
2019-04-09,300
2019-04-05,300
2019-04-04,300
2019-04-03,300
2019-04-02,300
2019-04-01,300
2019-03-29,300
2019-03-27,304
2019-03-26,300
2019-03-25,300
2019-03-22,300
2019-03-21,300
2019-03-20,302
2019-03-19,300
2019-03-18,300
2019-03-15,300
2019-03-14,300
2019-03-13,300
2019-03-12,300
2019-03-11,300
2019-03-08,300
2019-03-07,300
2019-03-06,300
2019-03-05,300
2019-03-04,300
2019-03-01,300
2019-02-28,300
2019-02-27,300
2019-02-26,300
2019-02-25,300
2019-02-22,300
2019-02-21,300
2019-02-20,300
2019-02-19,300
2019-02-18,302
2019-02-15,300
2019-02-14,302
2019-02-13,300
2019-02-12,300
2019-02-11,300
2019-02-08,300
2019-02-07,300
2019-02-06,300
2019-02-05,300
2019-02-04,300
2019-02-01,300
2019-01-31,300
2019-01-30,300
2019-01-29,300
2019-01-28,300
2019-01-25,300
2019-01-24,300
2019-01-23,300
2019-01-22,300
2019-01-21,300
2019-01-18,300
2019-01-17,300
2019-01-16,300
2019-01-15,300
2019-01-14,300
2019-01-11,300
2019-01-10,300
2019-01-09,300
2019-01-08,300
2019-01-07,300
2019-01-04,300
2019-01-03,300
2019-01-02,304
2018-12-28,300
2018-12-21,300
2018-12-20,300
2018-12-19,300
2018-12-18,300
2018-12-17,300
2018-12-14,300
2018-12-13,300
2018-12-12,300
2018-12-11,300
2018-12-10,300
2018-12-07,300
2018-12-06,300
2018-12-03,300
2018-11-30,300
2018-11-29,300
2018-11-28,300
2018-11-27,300
2018-11-26,300
2018-11-23,300
2018-11-22,300
2018-11-21,300
2018-11-19,300
2018-11-16,300
2018-11-15,300
2018-11-14,300
2018-11-13,300
2018-11-12,300
2018-11-09,300
2018-11-08,300
2018-11-06,300
2018-11-05,300
2018-11-02,300
2018-10-31,300
2018-10-30,302
2018-10-29,302
2018-10-26,300
2018-10-25,300
2018-10-23,296
2018-10-19,300
2018-10-18,300
2018-10-17,300
2018-10-15,300
2018-10-12,300
2018-10-11,300
2018-10-10,300
2018-10-09,300
2018-10-05,300
2018-10-03,302
2018-10-02,300
2018-10-01,300
2018-09-28,290
2018-09-27,300
2018-09-26,300
2018-09-25,288
2018-09-19,290
2018-09-18,286
2018-09-17,290
2018-09-14,286
2018-09-13,280
2018-09-12,286
2018-09-11,280
2018-09-10,280
2018-09-07,282
2018-09-06,288
2018-09-04,286
2018-09-03,286
2018-08-30,284
2018-08-29,284
2018-08-28,282
2018-08-27,282
2018-08-24,282
2018-08-23,288
2018-08-22,294
2018-08-21,300
2018-08-20,300
2018-08-17,300
2018-08-16,302
2018-08-14,302
2018-08-13,300
2018-08-10,300
2018-08-09,300
2018-08-08,300
2018-08-07,300
2018-08-02,298
2018-08-01,298
2018-07-31,302
2018-07-30,302
2018-07-27,300
2018-07-26,302
2018-07-24,298
2018-07-23,300
2018-07-20,298
2018-07-16,298
2018-07-13,300
2018-07-12,300
2018-07-06,306
2018-07-05,300
2018-07-04,300
2018-07-03,300
2018-07-02,300
2018-06-29,300
2018-06-28,300
2018-06-27,300
2018-06-26,300
2018-06-21,300
2018-06-20,300
2018-06-19,300
2018-06-18,300
2018-06-15,300
2018-06-14,302
2018-06-13,300
2018-06-12,300
2018-06-08,300
2018-06-07,300
2018-06-06,300
2018-06-05,294
2018-06-04,294
2018-05-30,294
2018-05-29,296
2018-05-28,302
2018-05-25,302
2018-05-24,300
2018-05-23,300
2018-05-22,300
2018-05-21,304
2018-05-18,300
2018-05-16,298
2018-05-15,304
2018-05-14,302
2018-05-10,292
2018-05-04,294
2018-05-03,294
2018-05-02,300
2018-04-30,292
2018-04-27,292
2018-04-26,292
2018-04-25,300
2018-04-23,298
2018-04-19,300
2018-04-17,300
2018-04-16,300
2018-04-13,300
2018-04-12,302
2018-04-10,314
2018-04-06,304
2018-04-05,300
2018-04-04,300
2018-04-03,300
2018-03-29,292
2018-03-27,300
2018-03-26,290
2018-03-23,290
2018-03-22,300
2018-03-21,288
2018-03-20,298
2018-03-19,300
2018-03-16,296
2018-03-15,298
2018-03-14,286
2018-03-13,298
2018-03-12,300
2018-03-09,294
2018-03-08,290
2018-03-07,286
2018-03-05,286
2018-03-02,278
2018-02-28,282
2018-02-27,282
2018-02-26,282
2018-02-23,280
2018-02-22,274
2018-02-21,276
2018-02-20,280
2018-02-19,280
2018-02-16,274
2018-02-15,284
2018-02-13,282
2018-02-09,286
2018-02-08,286
2018-02-07,276
2018-02-06,268
2018-02-05,280
2018-02-02,276
2018-02-01,276
2018-01-30,276
2018-01-29,272
2018-01-26,280
2018-01-24,284
2018-01-23,282
2018-01-22,288
2018-01-19,290
2018-01-18,288
2018-01-17,288
2018-01-16,288
2018-01-15,282
2018-01-11,290
2018-01-10,286
2018-01-09,282
2018-01-08,288
2018-01-05,280
2018-01-04,280
2018-01-03,280
2018-01-02,280
2017-12-29,280
2017-12-27,282
2017-12-22,288
2017-12-21,285
2017-12-20,285
2017-12-19,287
2017-12-18,289.6
2017-12-13,289
2017-12-12,291.55
2017-12-11,289.99
2017-12-06,290.1
2017-12-05,294
2017-12-04,293
2017-11-30,290
2017-11-29,295
2017-11-28,291.02
2017-11-27,295.01
2017-11-24,295
2017-11-22,297.45
2017-11-21,295
2017-11-20,296
2017-11-15,300
2017-11-14,291
2017-11-13,289
2017-11-10,299.99
2017-11-09,305.99
2017-11-08,305
2017-11-07,301
2017-11-06,293
2017-11-03,310
2017-11-02,310
2017-10-31,308
2017-10-30,308
2017-10-27,314.98
2017-10-26,314.8
2017-10-24,301.01
2017-10-23,307
2017-10-20,308
2017-10-19,310
2017-10-18,307
2017-10-16,306.45
2017-10-13,310
2017-10-12,319
2017-10-11,320
2017-10-10,320
2017-10-09,315
2017-10-06,315
2017-10-03,330
2017-10-02,319.99
2017-09-27,296
2017-09-26,292
2017-09-22,310
2017-09-21,310
2017-09-20,319.99
2017-09-19,319.99
2017-09-18,320.2
2017-09-15,320.2
2017-09-14,330
2017-09-13,333.5
2017-09-11,334
2017-09-08,336
2017-09-07,335
2017-09-06,338.45
2017-09-05,335
2017-09-04,336
2017-09-01,333
2017-08-31,320
2017-08-29,315.51
2017-08-28,331
2017-08-25,312.11
2017-08-24,315
2017-08-23,319
2017-08-22,319.99
2017-08-21,311.53
2017-08-18,315
2017-08-17,319.99
2017-08-16,320
2017-08-14,315
2017-08-11,320
2017-08-10,319.99
2017-08-08,319
2017-08-07,316
2017-08-04,310
2017-08-03,310
2017-08-02,305.5
2017-08-01,310
2017-07-28,309.59
2017-07-27,283.02
2017-07-26,295
2017-07-25,293.01
2017-07-24,293
2017-07-20,295
2017-07-18,300
2017-07-17,300
2017-07-12,298.8
2017-07-10,287.02
2017-07-07,299
2017-07-06,298.16
2017-06-29,287
2017-06-28,291.12
2017-06-27,298.12
2017-06-26,299.1
2017-06-23,287.23
2017-06-21,283.01
2017-06-19,285
2017-06-16,288.44
2017-06-14,290
2017-06-13,284
2017-06-12,286.26
2017-06-09,291.64
2017-06-07,278.52
2017-06-05,284.22
2017-06-02,288
2017-06-01,282.04
2017-05-26,282.12
2017-05-24,290
2017-05-18,284.8
2017-05-16,287.5
2017-05-15,290
2017-05-12,295.59
2017-05-10,290
2017-05-09,288
2017-05-08,286.45
2017-05-05,290.16
2017-05-03,300
2017-05-02,302.47
2017-04-27,301
2017-04-26,300.37
2017-04-25,300.18
2017-04-24,307.98
2017-04-21,300
2017-04-19,299.79
2017-04-18,287.35
2017-04-13,286.26
2017-04-12,288.17
2017-04-11,288.24
2017-04-10,280.02
2017-04-07,279.51
2017-04-06,281.01
2017-04-05,283.11
2017-04-04,291.97
2017-04-03,294.24
2017-03-31,296.02
2017-03-30,304
2017-03-29,298.45
2017-03-28,305.57
2017-03-24,311.9
2017-03-23,308.62
2017-03-22,302.19
2017-03-21,308.88
2017-03-20,319.54
2017-03-17,320.5
2017-03-16,314.62
2017-03-15,316.85
2017-03-14,319.9
2017-03-13,318.52
2017-03-10,323.97
2017-03-08,325.08
2017-03-07,326.45
2017-03-06,331.08
2017-03-03,310.1
2017-03-01,306.43
2017-02-28,319.39
2017-02-27,324.05
2017-02-24,304.76
2017-02-23,299.79
2017-02-22,288
2017-02-21,289.97
2017-02-20,286.68
2017-02-17,289.98
2017-02-16,285.04
2017-02-15,285.22
2017-02-14,289.57
2017-02-13,284.79
2017-02-10,284.9
2017-02-09,285
2017-02-08,288.96
2017-02-07,288.56
2017-02-06,287.48
2017-02-03,280.11
2017-02-01,271.1
2017-01-31,270.76
2017-01-30,269.2
2017-01-27,259.67
2017-01-26,255
2017-01-25,250.25
2017-01-24,251.13
2017-01-23,250.18
2017-01-20,251.49
2017-01-19,256.13
2017-01-18,259
2017-01-17,254.82
2017-01-13,253.64
2017-01-11,254.33
2017-01-10,256.43
2017-01-09,255.34
2017-01-04,258.58
2017-01-02,251.01
2016-12-30,253.01
2016-12-28,249.93
2016-12-27,246
2016-12-23,250
2016-12-21,249.37
2016-12-19,240.53
2016-12-16,243
2016-12-15,244.25
2016-12-14,245.07
2016-12-13,249
2016-12-12,246.56
2016-12-08,242.31
2016-12-07,242.92
2016-12-06,245.77
2016-12-01,242.5
2016-11-28,242.11
2016-11-25,245.12
2016-11-23,240
2016-11-22,240
2016-11-21,238.36
2016-11-18,240.64
2016-11-16,242.27
2016-11-15,244.44
2016-11-14,242.38
2016-11-11,241.01
2016-11-09,245.34
2016-11-08,248
2016-11-03,250.34
2016-11-02,250
2016-10-31,254.55
2016-10-26,257.84
2016-10-25,251.61
2016-10-24,242.06
2016-10-21,255.08
2016-10-20,256.51
2016-10-19,256.2
2016-10-14,259.35
2016-10-13,267.34
2016-10-12,262.56
2016-10-11,257.26
2016-10-10,255.5
2016-10-07,250.25
2016-10-06,238.48
2016-10-05,230.17
2016-10-04,230.13
2016-10-03,234.23
2016-09-30,234.58
2016-09-28,231.06
2016-09-27,230.05
2016-09-26,231.6
2016-09-23,230.57
2016-09-22,232.06
2016-09-21,234.16
2016-09-20,232
2016-09-19,231.25
2016-09-16,231.25
2016-09-15,230.21
2016-09-14,229.06
2016-09-13,229.33
2016-09-12,227.96
2016-09-09,232.34
2016-09-08,231.51
2016-09-07,232.8
2016-09-06,231.71
2016-09-05,232.44
2016-09-02,232.05
2016-08-31,233.1
2016-08-26,235
2016-08-24,234.39
2016-08-19,234.12
2016-08-17,229.22
2016-08-12,233.51
2016-08-11,233.36
2016-08-10,234.01
2016-08-08,234.82
2016-08-04,233.6
2016-08-03,239
2016-08-02,236.01
2016-08-01,239.38
2016-07-29,236.44
2016-07-28,239.46
2016-07-27,239.42
2016-07-25,235.18
2016-07-22,240
2016-07-21,232.61
2016-07-20,230
2016-07-19,231.75
2016-07-18,232.08
2016-07-15,230.1
2016-07-14,227.28
2016-07-13,226.11
2016-07-12,230.09
2016-07-11,224.58
2016-07-08,230
2016-07-07,226.71
2016-07-06,216.44
2016-07-05,215.2
2016-07-04,215.05
2016-06-28,209.01
2016-06-27,207.08
2016-06-24,214.9
2016-06-23,217.21
2016-06-21,220
2016-06-17,213.93
2016-06-16,218.25
2016-06-15,217.38
2016-06-14,219.5
2016-06-13,217.46
2016-06-07,220
2016-06-06,220
2016-06-03,218.72
2016-05-30,220.7
2016-05-25,225.47
2016-05-24,229.62
2016-05-20,227
2016-05-19,221.09
2016-05-18,220.58
2016-05-17,225
2016-05-16,217.55
2016-05-12,220
2016-05-11,219.78
2016-05-10,222
2016-05-09,220
2016-05-06,224.97
2016-05-05,224.43
2016-05-04,220
2016-05-03,223.14
2016-05-02,216.08
2016-04-29,216.59
2016-04-28,224.79
2016-04-27,215.99
2016-04-26,217.57
2016-04-25,222.44
2016-04-22,220
2016-04-21,219.98
2016-04-20,218.04
2016-04-19,215.8
2016-04-18,215.02
2016-04-15,217.39
2016-04-14,215
2016-04-13,213.31
2016-04-12,213.55
2016-04-08,215
2016-04-07,215.07
2016-04-06,213.26
2016-04-05,216.49
2016-04-04,215.23
2016-04-01,218
2016-03-30,213.99
2016-03-29,219.68
2016-03-24,219.96
2016-03-23,215.59
2016-03-22,213.41
2016-03-21,212.6
2016-03-17,213.37
2016-03-15,215.26
2016-03-14,214.5
2016-03-11,214.5
2016-03-10,213.5
2016-03-04,215
2016-03-03,211.6
2016-03-02,213.38
2016-02-29,215.01
2016-02-25,212.73
2016-02-24,219.46
2016-02-23,214.26
2016-02-22,219.05
2016-02-19,219.9
2016-02-18,215
2016-02-17,213.21
2016-02-16,215.31
2016-02-15,212.88
2016-02-11,218
2016-02-09,212.78
2016-02-08,214.64
2016-02-03,215
2016-02-02,215.2
2016-01-29,212.91
2016-01-28,215
2016-01-27,221.61
2016-01-26,211.04
2016-01-25,215
2016-01-22,222
2016-01-21,217
2016-01-20,210.3
2016-01-19,210.58
2016-01-18,209.3
2016-01-15,207.73
2016-01-14,215.01
2016-01-12,226.43
2016-01-11,215
2015-12-30,229.11
2015-12-29,220.12
2015-12-28,214.26
2015-12-23,213.89
2015-12-22,207.82
2015-12-21,207.56
2015-12-18,213.91
2015-12-17,212.55
2015-12-16,208.2
2015-12-14,204
2015-12-09,209.77
2015-12-08,212.47
2015-12-07,204.25
2015-12-04,204.7
2015-12-03,201.54
2015-12-02,210.95
2015-12-01,219.62
2015-11-30,220.19
2015-11-27,221
2015-11-25,220.53
2015-11-24,227.57
2015-11-23,228.92
2015-11-20,229.68
2015-11-18,231.47
2015-11-17,227.85
2015-11-16,232.88
2015-11-12,233.16
2015-11-10,228.69
2015-11-09,231.21
2015-11-06,233.09
2015-11-05,233.15
2015-11-04,236.43
2015-11-03,238.67
2015-11-02,240.03
2015-10-30,248.7
2015-10-29,240.87
2015-10-28,241.35
2015-10-26,239.2
2015-10-23,246
2015-10-22,241.74
2015-10-21,242.99
2015-10-20,242.43
2015-10-19,244.72
2015-10-16,244.56
2015-10-15,245.87
2015-10-14,249.97
2015-10-13,245
2015-10-12,244.56
2015-10-09,244.99
2015-10-07,244.89
2015-10-06,249.99
2015-10-02,250.24
2015-10-01,247.41
2015-09-30,245.1
2015-09-29,245.19
2015-09-28,250.63
2015-09-25,250.6
2015-09-22,264.73
2015-09-21,262.78
2015-09-18,255.33
2015-09-17,254.97
2015-09-16,250.12
2015-09-15,240.07
2015-09-14,253.81
2015-09-11,250
2015-09-10,250
2015-09-09,250
2015-09-08,250.36
2015-09-07,250
2015-09-04,247.5
2015-09-03,247.02
2015-09-02,243.37
2015-09-01,249.09
2015-08-31,245.31
2015-08-28,242.37
2015-08-27,241.68
2015-08-26,241
2015-08-25,240.99
2015-08-24,239.86
2015-08-21,247
2015-08-20,247
2015-08-19,248.06
2015-08-18,248.98
2015-08-17,248.2
2015-08-14,247.79
2015-08-13,253.47
2015-08-12,245.88
2015-08-11,254.41
2015-08-10,247.04
2015-08-07,251.21
2015-08-06,253.94
2015-08-04,249.18
2015-08-03,249.03
2015-07-31,247.48
2015-07-30,246.3
2015-07-29,245.09
2015-07-28,248.66
2015-07-27,244.39
2015-07-24,242.86
2015-07-23,239.1
2015-07-22,240.31
2015-07-21,241.47
2015-07-20,235.42
2015-07-17,237.01
2015-07-16,232.05
2015-07-15,237.93
2015-07-14,230.58
2015-07-13,230
2015-07-10,231.19
2015-07-09,233.99
2015-07-08,233.77
2015-07-07,229.77
2015-07-06,228.98
2015-07-03,224.25
2015-07-02,220.91
2015-06-30,211.51
2015-06-29,210.01
2015-06-26,210.03
2015-06-24,210.07
2015-06-23,216.83
2015-06-19,216.61
2015-06-18,231.01
2015-06-16,235.4
2015-06-15,222.18
2015-06-12,210
2015-06-11,200.05
2015-06-10,199.16
2015-06-09,195
2015-06-08,191.5
2015-06-03,193.08
2015-06-02,193.7
2015-06-01,192.78
2015-05-29,187.98
2015-05-28,185.18
2015-05-27,184.4
2015-05-26,184.97
2015-05-21,185
2015-05-20,186.6
2015-05-19,192.14
2015-05-18,191.93
2015-05-12,186.38
2015-05-11,185.2
2015-05-08,177.53
2015-05-06,177.41
2015-05-05,177.48
2015-05-04,167.91
2015-04-30,165.85
2015-04-29,165.85
2015-04-28,163.99
2015-04-27,163.15
2015-04-24,160.31
2015-04-23,162
2015-04-22,161.16
2015-04-21,161.07
2015-04-20,160.35
2015-04-17,163.13
2015-04-16,158.08
2015-04-15,158.24
2015-04-14,159.34
2015-04-13,156.5
2015-04-10,156
2015-04-09,153.33
2015-04-08,156
2015-04-07,152.99
2015-04-02,156.5
2015-04-01,156.5
2015-03-31,159.34
2015-03-27,159
2015-03-26,156.51
2015-03-25,156.69
2015-03-24,158
2015-03-23,159.04
2015-03-20,158.01
2015-03-18,159
2015-03-17,160
2015-03-13,158.45
2015-03-12,162
2015-03-11,162
2015-03-09,162.19
2015-03-06,165
2015-03-05,164.95
2015-03-04,159.74
2015-03-03,158.1
2015-02-26,163.78
2015-02-25,161.39
2015-02-24,159.96
2015-02-20,157.05
2015-02-19,156.51
2015-02-17,157
2015-02-16,161.13
2015-02-13,157.38
2015-02-12,156.69
2015-02-11,159.99
2015-02-10,157.52
2015-02-09,159.87
2015-02-06,160.05
2015-02-05,153.1
2015-02-04,152.31
2015-02-03,159.99
2015-02-02,152.55
2015-01-30,157
2015-01-29,159.85
2015-01-28,161.9
2015-01-27,156.91
