Date,Price
2021-07-28,310
2021-07-26,310
2021-07-23,308
2021-07-21,306
2021-07-20,308
2021-07-19,306
2021-07-15,312
2021-07-14,314
2021-07-13,320
2021-07-09,324
2021-07-07,332
2021-07-06,326
2021-07-02,330
2021-07-01,332
2021-06-29,340
2021-06-28,344
2021-06-25,344
2021-06-24,342
2021-06-23,346
2021-06-21,340
2021-06-18,342
2021-06-16,344
2021-06-15,340
2021-06-14,336
2021-06-11,334
2021-06-09,330
2021-06-08,328
2021-06-07,332
2021-06-04,330
2021-06-02,322
2021-05-28,318
2021-05-27,320
2021-05-26,322
2021-05-24,322
2021-05-21,322
2021-05-20,326
2021-05-19,324
2021-05-18,324
2021-05-17,320
2021-05-14,328
2021-05-13,324
2021-05-12,326
2021-05-11,326
2021-05-10,328
2021-05-07,322
2021-05-06,318
2021-05-05,316
2021-05-04,312
2021-04-30,308
2021-04-29,310
2021-04-28,314
2021-04-27,316
2021-04-23,316
2021-04-21,320
2021-04-20,322
2021-04-15,322
2021-04-14,328
2021-04-13,324
2021-04-12,320
2021-04-09,326
2021-04-08,320
2021-04-07,322
2021-04-06,326
2021-04-01,324
2021-03-31,326
2021-03-29,324
2021-03-26,322
2021-03-25,318
2021-03-24,318
2021-03-23,318
2021-03-22,318
2021-03-19,318
2021-03-17,320
2021-03-16,322
2021-03-15,324
2021-03-12,322
2021-03-11,330
2021-03-10,330
2021-03-09,330
2021-03-05,322
2021-03-04,328
2021-03-03,330
2021-03-02,330
2021-03-01,330
2021-02-26,336
2021-02-25,336
2021-02-24,342
2021-02-23,346
2021-02-22,342
2021-02-19,344
2021-02-18,348
2021-02-17,346
2021-02-16,346
2021-02-15,344
2021-02-12,340
2021-02-11,334
2021-02-10,330
2021-02-09,328
2021-02-08,326
2021-02-05,324
2021-02-04,318
2021-02-03,314
2021-02-02,312
2021-02-01,314
2021-01-29,316
2021-01-28,314
2021-01-27,314
2021-01-26,310
2021-01-25,306
2021-01-22,308
2021-01-21,322
2021-01-20,340
2021-01-19,348
2021-01-15,352
2021-01-13,352
2021-01-12,350
2021-01-08,350
2021-01-07,346
2021-01-05,344
2021-01-04,340
2020-12-30,338
2020-12-21,340
2020-12-18,340
2020-12-17,334
2020-12-15,334
2020-12-14,338
2020-12-11,336
2020-12-08,338
2020-12-07,336
2020-12-04,334
2020-12-02,336
2020-12-01,324
2020-11-30,306
2020-11-27,304
2020-11-26,306
2020-11-25,310
2020-11-24,308
2020-11-23,308
2020-11-20,308
2020-11-19,310
2020-11-17,312
2020-11-16,294
2020-11-13,286
2020-11-12,282
2020-11-11,278
2020-11-10,280
2020-11-09,278
2020-11-06,266
2020-11-05,266
2020-11-04,266
2020-11-03,268
2020-11-02,264
2020-10-30,266
2020-10-29,266
2020-10-28,268
2020-10-27,270
2020-10-26,268
2020-10-21,270
2020-10-20,270
2020-10-16,270
2020-10-15,266
2020-10-14,270
2020-10-13,270
2020-10-12,272
2020-10-09,274
2020-10-07,276
2020-10-06,280
2020-10-02,280
2020-10-01,280
2020-09-24,286
2020-09-23,288
2020-09-21,282
2020-09-18,278
2020-09-16,280
2020-09-14,282
2020-09-11,278
2020-09-10,278
2020-09-09,276
2020-09-08,270
2020-09-07,270
2020-09-04,268
2020-09-02,270
2020-09-01,266
2020-08-31,266
2020-08-25,266
2020-08-24,262
2020-08-21,264
2020-08-20,268
2020-08-19,268
2020-08-18,268
2020-08-14,264
2020-08-13,270
2020-08-11,272
2020-08-10,266
2020-08-07,264
2020-08-06,262
2020-08-03,262
2020-07-31,266
2020-07-30,270
2020-07-29,266
2020-07-28,266
2020-07-27,268
2020-07-24,268
2020-07-22,268
2020-07-20,268
2020-07-17,266
2020-07-14,270
2020-07-13,270
2020-07-10,268
2020-07-09,266
2020-07-08,266
2020-07-06,266
2020-07-03,266
2020-07-02,266
2020-07-01,262
2020-06-30,260
2020-06-29,256
2020-06-25,258
2020-06-24,260
2020-06-23,258
2020-06-19,264
2020-06-18,260
2020-06-16,266
2020-06-15,266
2020-06-12,264
2020-06-10,268
2020-06-09,268
2020-06-08,268
2020-06-05,268
2020-06-04,268
2020-06-03,268
2020-06-02,266
2020-06-01,268
2020-05-29,268
2020-05-28,266
2020-05-27,266
2020-05-26,264
2020-05-25,256
2020-05-22,256
2020-05-21,254
2020-05-20,248
2020-05-19,254
2020-05-18,250
2020-05-15,236
2020-05-14,230
2020-05-13,230
2020-05-12,228
2020-05-11,224
2020-05-08,226
2020-05-07,226
2020-05-06,226
2020-05-05,226
2020-05-04,220
2020-04-30,224
2020-04-29,224
2020-04-28,230
2020-04-27,232
2020-04-24,224
2020-04-23,224
2020-04-22,224
2020-04-21,220
2020-04-20,228
2020-04-17,224
2020-04-16,222
2020-04-15,220
2020-04-14,220
2020-04-09,228
2020-04-08,226
2020-04-07,240
2020-04-06,242
2020-04-03,226
2020-04-02,224
2020-04-01,220
2020-03-31,218
2020-03-30,210
2020-03-27,210
2020-03-26,206
2020-03-25,204
2020-03-24,194
2020-03-23,189
2020-03-20,202
2020-03-19,204
2020-03-18,189
2020-03-17,216
2020-03-16,224
2020-03-13,234
2020-03-12,208
2020-03-11,262
2020-03-10,298
2020-03-09,308
2020-03-06,346
2020-03-05,354
2020-03-04,356
2020-03-03,358
2020-03-02,356
2020-02-28,352
2020-02-27,358
2020-02-26,366
2020-02-25,360
2020-02-24,362
2020-02-21,388
2020-02-20,388
2020-02-19,388
2020-02-18,388
2020-02-12,382
2020-02-11,388
2020-02-07,384
2020-02-05,382
2020-02-04,382
2020-01-31,384
2020-01-30,382
2020-01-28,382
2020-01-27,378
2020-01-24,380
2020-01-22,382
2020-01-20,384
2020-01-17,378
2020-01-16,374
2020-01-15,372
2020-01-14,370
2020-01-13,368
2020-01-08,370
2020-01-03,372
2020-01-02,372
2019-12-30,370
2019-12-27,374
2019-12-23,378
2019-12-20,368
2019-12-19,368
2019-12-17,368
2019-12-16,370
2019-12-13,368
2019-12-12,366
2019-12-11,370
2019-12-10,370
2019-12-05,364
2019-12-04,364
2019-12-03,368
2019-12-02,364
2019-11-29,364
2019-11-28,364
2019-11-27,366
2019-11-26,366
2019-11-21,370
2019-11-14,372
2019-11-13,362
2019-11-08,362
2019-11-07,362
2019-11-06,364
2019-11-05,366
2019-11-04,366
2019-10-31,366
2019-10-30,368
2019-10-29,370
2019-10-28,370
2019-10-24,372
2019-10-23,372
2019-10-22,370
2019-10-18,372
2019-10-17,368
2019-10-15,372
2019-10-14,372
2019-10-11,370
2019-10-10,370
2019-10-09,372
2019-10-07,364
2019-10-03,368
2019-10-01,370
2019-09-30,370
2019-09-27,368
2019-09-26,368
2019-09-25,366
2019-09-23,364
2019-09-20,364
2019-09-19,366
2019-09-16,370
2019-09-13,362
2019-09-12,364
2019-09-11,362
2019-09-10,366
2019-09-09,364
2019-09-05,364
2019-09-04,366
2019-09-03,366
2019-09-02,368
2019-08-29,364
2019-08-28,362
2019-08-26,362
2019-08-23,362
2019-08-22,362
2019-08-21,364
2019-08-20,362
2019-08-19,362
2019-08-16,364
2019-08-14,368
2019-08-13,370
2019-08-12,372
2019-08-09,374
2019-08-08,378
2019-08-07,374
2019-08-06,380
2019-08-01,382
2019-07-31,380
2019-07-30,386
2019-07-29,382
2019-07-26,382
2019-07-25,380
2019-07-24,380
2019-07-23,378
2019-07-22,376
2019-07-19,376
2019-07-18,378
2019-07-15,376
2019-07-12,378
2019-07-11,378
2019-07-10,378
2019-07-09,378
2019-07-08,374
2019-07-05,380
2019-07-04,370
2019-07-03,372
2019-07-02,374
2019-07-01,366
2019-06-28,362
2019-06-27,362
2019-06-26,366
2019-06-24,364
2019-06-21,364
2019-06-19,366
2019-06-18,364
2019-06-17,362
2019-06-13,360
2019-06-12,364
2019-06-11,364
2019-06-10,360
2019-06-07,354
2019-06-06,354
2019-06-04,356
2019-06-03,354
2019-05-31,354
2019-05-30,358
2019-05-28,358
2019-05-27,358
2019-05-24,358
2019-05-23,362
2019-05-22,360
2019-05-20,358
2019-05-15,356
2019-05-14,354
2019-05-13,354
2019-05-10,356
2019-05-09,356
2019-05-08,354
2019-05-07,360
2019-05-06,356
2019-05-03,370
2019-05-02,366
2019-04-30,366
2019-04-29,356
2019-04-26,352
2019-04-25,344
2019-04-24,348
2019-04-23,342
2019-04-18,342
2019-04-17,340
2019-04-16,340
2019-04-15,342
2019-04-12,342
2019-04-10,342
2019-04-09,340
2019-04-08,340
2019-04-05,340
2019-04-04,340
2019-04-03,340
2019-04-02,342
2019-04-01,340
2019-03-29,340
2019-03-28,337
2019-03-27,342
2019-03-22,332
2019-03-21,332
2019-03-20,328
2019-03-19,333
2019-03-18,324
2019-03-15,334
2019-03-14,333
2019-03-13,325
2019-03-12,326
2019-03-11,329
2019-03-08,326
2019-03-06,329
2019-03-05,330
2019-03-04,331
2019-03-01,340
2019-02-28,340
2019-02-27,340
2019-02-26,341
2019-02-25,343
2019-02-22,343
2019-02-21,340
2019-02-15,343
2019-02-14,340
2019-02-12,343
2019-02-11,340
2019-02-08,340
2019-02-07,341
2019-02-06,342
2019-02-05,345
2019-02-04,341
2019-02-01,340
2019-01-31,342
2019-01-30,340
2019-01-29,340
2019-01-28,340
2019-01-25,340
2019-01-24,340
2019-01-22,340
2019-01-21,339
2019-01-18,340
2019-01-17,341
2019-01-16,340
2019-01-15,340
2019-01-14,340
2019-01-11,340
2019-01-10,340
2019-01-08,340
2019-01-07,340
2019-01-04,340
2019-01-03,340
2019-01-02,340
2018-12-28,341
2018-12-27,340
2018-12-21,340
2018-12-20,344
2018-12-19,346
2018-12-18,346
2018-12-17,346
2018-12-14,346
2018-12-13,350
2018-12-12,345
2018-12-10,345
2018-12-07,345
2018-12-06,348
2018-12-05,350
2018-12-04,350
2018-12-03,350
2018-11-30,351
2018-11-28,350
2018-11-27,350
2018-11-26,357
2018-11-23,353
2018-11-22,350
2018-11-21,352
2018-11-20,355
2018-11-19,358
2018-11-16,358
2018-11-15,360
2018-11-14,363
2018-11-13,362
2018-11-06,375
2018-11-05,371
2018-11-02,370
2018-10-31,359
2018-10-30,376
2018-10-29,378
2018-10-26,381
2018-10-25,381
2018-10-24,376
2018-10-23,377
2018-10-19,382
2018-10-18,386
2018-10-17,389
2018-10-16,384
2018-10-15,374
2018-10-12,360
2018-10-11,360
2018-10-10,365
2018-10-09,368
2018-10-05,365
2018-10-04,365
2018-10-03,365
2018-10-02,365
2018-09-28,373
2018-09-27,365
2018-09-26,370
2018-09-25,371
2018-09-24,375
2018-09-21,364
2018-09-20,361
2018-09-19,360
2018-09-18,360
2018-09-17,360
2018-09-14,361
2018-09-13,365
2018-09-12,362
2018-09-11,365
2018-09-10,365
2018-09-07,377
2018-09-06,378
2018-09-05,380
2018-09-04,380
2018-08-31,381
2018-08-30,380
2018-08-29,380
2018-08-28,380
2018-08-27,381
2018-08-24,382
2018-08-23,383
2018-08-22,384
2018-08-21,384
2018-08-20,384
2018-08-17,385
2018-08-16,387
2018-08-14,390
2018-08-13,395
2018-08-10,399
2018-08-09,403
2018-08-08,400
2018-08-07,401
2018-08-06,406
2018-08-03,412
2018-08-02,413
2018-08-01,413
2018-07-31,409
2018-07-30,417
2018-07-27,412
2018-07-24,415
2018-07-23,410
2018-07-19,410
2018-07-18,410
2018-07-17,410
2018-07-16,411
2018-07-13,412
2018-07-12,413
2018-07-11,414
2018-07-10,416
2018-07-05,412
2018-07-04,412
2018-07-03,413
2018-07-02,418
2018-06-29,424
2018-06-28,412
2018-06-27,415
2018-06-26,417
2018-06-21,426
2018-06-20,420
2018-06-19,420
2018-06-18,422
2018-06-15,422
2018-06-14,422
2018-06-13,422
2018-06-12,422
2018-06-08,424
2018-06-07,424
2018-06-05,429
2018-06-04,424
2018-06-01,421
2018-05-30,424
2018-05-29,426
2018-05-28,430
2018-05-24,428
2018-05-23,428
2018-05-22,431
2018-05-21,425
2018-05-18,430
2018-05-17,426
2018-05-16,425
2018-05-15,421
2018-05-14,423
2018-05-11,423
2018-05-10,423
2018-05-09,423
2018-05-08,423
2018-05-07,424
2018-05-04,424
2018-05-03,424
2018-05-02,437
2018-04-30,430
2018-04-27,420
2018-04-26,413
2018-04-25,415
2018-04-24,416
2018-04-23,416
2018-04-20,417
2018-04-19,420
2018-04-18,426
2018-04-17,420
2018-04-16,421
2018-04-12,429
2018-04-11,420
2018-04-10,423
2018-04-06,426
2018-04-04,423
2018-04-03,424
2018-03-29,425
2018-03-28,424
2018-03-27,424
2018-03-26,426
2018-03-23,430
2018-03-22,430
2018-03-21,430
2018-03-20,429
2018-03-19,430
2018-03-16,425
2018-03-15,424
2018-03-14,427
2018-03-13,428
2018-03-12,424
2018-03-09,439
2018-03-08,437
2018-03-07,436
2018-03-06,438
2018-03-02,440
2018-03-01,440
2018-02-28,442
2018-02-27,436
2018-02-26,441
2018-02-23,435
2018-02-22,436
2018-02-21,440
2018-02-20,440
2018-02-19,444
2018-02-16,443
2018-02-15,445
2018-02-14,442
2018-02-09,442
2018-02-08,440
2018-02-07,441
2018-02-06,438
2018-02-05,450
2018-02-02,452
2018-01-31,452
2018-01-30,452
2018-01-29,450
2018-01-26,447
2018-01-25,439
2018-01-24,439
2018-01-23,438
2018-01-22,441
2018-01-19,445
2018-01-18,439
2018-01-17,440
2018-01-16,447
2018-01-15,438
2018-01-12,440
2018-01-11,434
2018-01-10,433
2018-01-09,439
2018-01-08,439
2018-01-05,438
2018-01-03,444
2018-01-02,450
2017-12-29,450
2017-12-28,444
2017-12-27,446.7
2017-12-22,450
2017-12-21,454
2017-12-20,457
2017-12-19,461
2017-12-18,456.11
2017-12-15,460.1
2017-12-14,466.98
2017-12-13,458.6
2017-12-12,458.21
2017-12-11,460
2017-12-08,467
2017-12-07,465.6
2017-12-06,466.05
2017-12-05,468
2017-12-04,470.99
2017-12-01,469
2017-11-30,470.55
2017-11-29,470.5
2017-11-28,471.52
2017-11-27,470
2017-11-24,470.03
2017-11-23,470
2017-11-22,472
2017-11-21,472.4
2017-11-20,470
2017-11-17,468
2017-11-16,465.18
2017-11-15,466.21
2017-11-14,464.01
2017-11-13,467
2017-11-10,469.01
2017-11-09,470
2017-11-08,469.75
2017-11-07,461.01
2017-11-06,461.02
2017-11-03,471
2017-11-02,473
2017-10-31,470
2017-10-30,458
2017-10-27,455.12
2017-10-26,460
2017-10-25,465
2017-10-24,472
2017-10-23,460
2017-10-20,458.5
2017-10-19,459.1
2017-10-18,459
2017-10-17,461
2017-10-16,467.99
2017-10-13,468.02
2017-10-11,474.45
2017-10-10,468.99
2017-10-09,462.2
2017-10-06,466.5
2017-10-05,458.15
2017-10-04,458
2017-10-03,465
2017-09-29,462.9
2017-09-28,470
2017-09-27,461.77
2017-09-26,463
2017-09-25,468
2017-09-22,472.01
2017-09-21,477.6
2017-09-20,479.99
2017-09-19,475.6
2017-09-18,470
2017-09-15,480
2017-09-14,480
2017-09-13,480.01
2017-09-12,486
2017-09-08,485.4
2017-09-07,486.19
2017-09-06,486.16
2017-09-05,489.89
2017-09-04,489.9
2017-09-01,489.9
2017-08-31,487.01
2017-08-30,489.88
2017-08-29,485.23
2017-08-28,488.9
2017-08-25,485
2017-08-24,489.89
2017-08-23,488
2017-08-22,486.03
2017-08-21,488
2017-08-18,489.99
2017-08-17,489.99
2017-08-14,488
2017-08-11,489
2017-08-10,490
2017-08-09,485
2017-08-08,483.99
2017-08-07,480.21
2017-08-04,482
2017-08-03,482
2017-08-02,478
2017-08-01,480
2017-07-31,486
2017-07-28,470.01
2017-07-27,478.38
2017-07-26,475
2017-07-25,476
2017-07-24,476
2017-07-21,480
2017-07-20,481.99
2017-07-19,482
2017-07-18,482
2017-07-17,482
2017-07-13,480
2017-07-12,480
2017-07-11,479
2017-07-10,481.99
2017-07-07,481.69
2017-07-06,476.51
2017-07-05,476.16
2017-07-04,471
2017-07-03,469.13
2017-06-30,471.63
2017-06-29,471.6
2017-06-28,473.65
2017-06-27,472
2017-06-26,471.61
2017-06-23,474.16
2017-06-21,471.61
2017-06-20,472.55
2017-06-19,466.08
2017-06-16,466.68
2017-06-14,468.88
2017-06-13,460.36
2017-06-12,450.92
2017-06-09,450.43
2017-06-08,451.08
2017-06-07,447.99
2017-06-06,457.68
2017-06-05,478.37
2017-06-02,490.53
2017-06-01,479.83
2017-05-31,480
2017-05-30,479.48
2017-05-29,477.87
2017-05-26,473.57
2017-05-25,472.13
2017-05-24,456.01
2017-05-23,454.37
2017-05-22,451.64
2017-05-19,458.27
2017-05-18,457.66
2017-05-17,439.71
2017-05-16,438.23
2017-05-15,450.3
2017-05-12,483.57
2017-05-10,488.49
2017-05-09,490.38
2017-05-08,495.63
2017-05-05,490.99
2017-05-04,491.31
2017-05-03,500.5
2017-05-02,499.17
2017-04-28,490.26
2017-04-27,491.02
2017-04-26,503.34
2017-04-25,510.6
2017-04-24,507.49
2017-04-21,507.14
2017-04-20,510.06
2017-04-19,500.67
2017-04-18,510.98
2017-04-13,488.21
2017-04-12,489.9
2017-04-11,482.5
2017-04-10,488.82
2017-04-07,481.54
2017-04-06,482.13
2017-04-05,492.76
2017-04-04,496.27
2017-04-03,499.08
2017-03-31,487.38
2017-03-30,479.81
2017-03-29,493.67
2017-03-28,503.03
2017-03-27,501.74
2017-03-24,502.62
2017-03-23,481.42
2017-03-22,499.39
2017-03-21,509
2017-03-20,507.36
2017-03-17,505.44
2017-03-16,506.03
2017-03-15,505.13
2017-03-14,506.74
2017-03-13,510.1
2017-03-10,511.54
2017-03-09,511.14
2017-03-08,519.52
2017-03-07,521.99
2017-03-06,527.18
2017-03-03,520.67
2017-03-02,516.05
2017-03-01,510.13
2017-02-28,523.8
2017-02-27,520.37
2017-02-24,522.78
2017-02-23,514.38
2017-02-22,512.92
2017-02-21,537.83
2017-02-20,551.17
2017-02-17,556.01
2017-02-15,567.55
2017-02-14,566.07
2017-02-13,572.62
2017-02-10,581.81
2017-02-09,587.3
2017-02-08,592.76
2017-02-07,580.42
2017-02-06,551.36
2017-02-03,531.78
2017-02-02,527.04
2017-02-01,523.3
2017-01-31,522.89
2017-01-30,515.03
2017-01-27,511.66
2017-01-26,503.46
2017-01-25,505.74
2017-01-24,502.55
2017-01-23,501.67
2017-01-20,510.5
2017-01-19,504.97
2017-01-18,511.71
2017-01-17,515.01
2017-01-16,514.68
2017-01-13,515.96
2017-01-12,513.35
2017-01-11,516.72
2017-01-10,515.22
2017-01-09,505.92
2017-01-05,489.38
2017-01-04,477.85
2017-01-03,479.99
2017-01-02,479.1
2016-12-30,468.56
2016-12-29,459.7
2016-12-28,456.6
2016-12-27,450.86
2016-12-23,435.06
2016-12-22,425.83
2016-12-21,425
2016-12-20,428.88
2016-12-19,420.17
2016-12-16,429.99
2016-12-15,420.72
2016-12-14,420.57
2016-12-13,418.16
2016-12-12,429.67
2016-12-09,428.64
2016-12-08,419.01
2016-12-07,420.13
2016-12-06,410.4
2016-12-05,425.85
2016-12-02,427
2016-11-30,432
2016-11-28,432
2016-11-25,431.7
2016-11-24,425.62
2016-11-23,423.64
2016-11-22,426.16
2016-11-21,430.13
2016-11-18,430
2016-11-17,433.95
2016-11-16,428.2
2016-11-15,428.15
2016-11-14,430.68
2016-11-11,424.94
2016-11-10,424.52
2016-11-09,408.93
2016-11-08,413.59
2016-11-07,416.53
2016-11-04,404.79
2016-11-03,410.74
2016-11-02,417.79
2016-10-31,425.68
2016-10-28,432.67
2016-10-27,429.71
2016-10-26,427.03
2016-10-25,417.71
2016-10-21,422.93
2016-10-20,424.73
2016-10-19,428.87
2016-10-18,431.02
2016-10-17,427.21
2016-10-14,433.91
2016-10-13,432
2016-10-12,430.43
2016-10-11,432.91
2016-10-10,433.66
2016-10-07,432.73
2016-10-06,437.14
2016-10-05,438
2016-10-04,437.17
2016-10-03,437.88
2016-09-30,437.14
2016-09-29,435.92
2016-09-28,437.61
2016-09-27,437.13
2016-09-26,433
2016-09-23,429.85
2016-09-22,416.23
2016-09-21,423.51
2016-09-20,426.23
2016-09-19,427.88
2016-09-16,428
2016-09-15,430.45
2016-09-14,427.63
2016-09-13,433.81
2016-09-12,422.2
2016-09-09,411.6
2016-09-08,408.15
2016-09-07,407.17
2016-09-06,398.46
2016-09-05,392.18
2016-09-02,393.36
2016-09-01,398.38
2016-08-31,401.46
2016-08-30,405.54
2016-08-29,399.66
2016-08-26,394.52
2016-08-25,390
2016-08-24,387.02
2016-08-22,389.19
2016-08-19,390.24
2016-08-18,392.77
2016-08-17,394.78
2016-08-16,392.93
2016-08-12,394.17
2016-08-11,390.79
2016-08-10,391.22
2016-08-09,396.09
2016-08-08,391.42
2016-08-04,398.63
2016-08-03,397.88
2016-08-02,381.14
2016-08-01,397.28
2016-07-29,403.89
2016-07-28,404.73
2016-07-27,403.67
2016-07-26,397
2016-07-25,400.16
2016-07-22,398.95
2016-07-21,397.78
2016-07-20,379.31
2016-07-19,369.97
2016-07-18,369.17
2016-07-15,359.62
2016-07-14,347
2016-07-13,350
2016-07-12,350.03
2016-07-11,354.32
2016-07-08,364.13
2016-07-07,364.81
2016-07-06,354.32
2016-07-05,348.6
2016-07-04,346.98
2016-07-01,346.58
2016-06-30,330.02
2016-06-28,330.45
2016-06-27,326.32
2016-06-24,325.68
2016-06-23,339.72
2016-06-21,339.91
2016-06-20,337.18
2016-06-17,327.92
2016-06-16,320
2016-06-13,321.42
2016-06-10,322.13
2016-06-08,324.59
2016-06-03,324.05
2016-06-02,317.2
2016-06-01,316.54
2016-05-31,319.96
2016-05-27,325
2016-05-25,318.55
2016-05-24,322.12
2016-05-23,322.84
2016-05-20,323.16
2016-05-19,324.21
2016-05-18,324.22
2016-05-17,324.6
2016-05-16,324.2
2016-05-13,324.47
2016-05-12,324.06
2016-05-10,324.01
2016-05-09,324.42
2016-05-06,323.93
2016-05-05,324.92
2016-05-04,326.5
2016-05-03,323.04
2016-05-02,326.53
2016-04-29,324.9
2016-04-28,325.19
2016-04-27,324.76
2016-04-26,325.01
2016-04-25,325.19
2016-04-22,325.22
2016-04-21,325.07
2016-04-20,324.83
2016-04-19,324.84
2016-04-18,325.67
2016-04-15,324.94
2016-04-14,325.01
2016-04-13,324.96
2016-04-12,325.08
2016-04-11,324.71
2016-04-08,326
2016-04-07,326.02
2016-04-06,324.13
2016-04-05,325.35
2016-04-04,328.21
2016-04-01,328.94
2016-03-31,329.63
2016-03-30,332.33
2016-03-29,329.85
2016-03-24,328.95
2016-03-23,325.52
2016-03-22,327.52
2016-03-21,326.99
2016-03-17,327.6
2016-03-16,330
2016-03-15,328.1
2016-03-14,332.04
2016-03-11,330.32
2016-03-10,329.24
2016-03-09,327.13
2016-03-08,328.09
2016-03-07,331.49
2016-03-03,331.63
2016-03-02,330.44
2016-03-01,345.49
2016-02-29,336.98
2016-02-26,328.97
2016-02-25,331.87
2016-02-24,331.27
2016-02-23,330.86
2016-02-22,336.24
2016-02-19,335.7
2016-02-18,335.73
2016-02-17,334.1
2016-02-16,334.74
2016-02-15,334.65
2016-02-12,336.62
2016-02-11,337.46
2016-02-10,338.37
2016-02-09,340
2016-02-08,340.32
